"","Condition_GF_vs_wt","Condition_GF_vs_bA.A","Condition_GF_vs_bJ.A","Condition_GF_vs_bE.A","Condition_bA.A_vs_wt","Condition_bJ.A_vs_wt","Condition_bE.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_GF","Condition_bE.A_bJ.A_bA.A_vs_GF_wt"
"NVE345",0,0,0,-0.634093048523553,0,0,0,0,0,0
"NVE346",0,0,0,0,0,0,0,0,0,0
"NVE347",0,0,0,0,0,0,0,0,0,0.605073551459638
"NVE348",0.394450855413372,0,0,0,0.564649540694963,0,0.484278631270551,0.635865243708742,0,0.584852709947277
"NVE349",0,0,0,0,0,0,0,0,0,0
"NVE350",0.705056975381613,0,0,0,0.655270301471034,0.575986337961588,0,0.718912831428039,0,0
"NVE351",-0.323556006478924,0.331695826923845,0,0,-0.655251833402768,-0.316554798116923,-0.266013747420985,-0.613269354996145,0,-0.601988860489487
"NVE352",0,0,0,0,0,0,0,0,0,0
"NVE353",-0.346478976917397,0,0,0,-0.455675288524539,0,-0.285272393546035,-0.41615250315844,0,0
"NVE356",0,0,0,0,0.31814455083441,0,0,0.285963082673891,0,0
"NVE357",-1.13359775732781,0,0,0,-1.34764222718796,-0.97892558186652,-1.26721528385331,-1.70283049092094,0,-1.51470903458655
"NVE358",0,0,0,0,0,0,0,0,0,0
"NVE359",0,0,0,0,-0.375794786064618,0,0,0,0,0
"NVE360",0,0,0,0,0,0,0,0,0,0
"NVE361",0,0,0,0,0,0,0,0,0,0
"NVE362",0,0,0,0,-0.595740835528173,0,0,-0.633686615478793,0,-0.635163679159686
"NVE363",0,0,0,0,0.458771492628421,0,0.438591220821934,0.598074406706722,0.359197108582404,0.638180549947608
"NVE364",0.410543609690251,0,0,0,0.627197620538977,0,0.552121479206766,0.74987634166123,0,0.726138997412276
"NVE365",0,0,0,0,0,0,0,0,0,0
"NVE366",0,0,0,0,0,0,0,0,0,0
"NVE367",0,0,0,0,0,0,0,0,0,0
"NVE368",0,0,0,0,0.440438757753464,0,0.394591971111928,0.55401356783822,0,0.559297200102409
"NVE369",0.438088073139901,0,0,0,0.589800974457258,0.411572190752506,0,0.570928240330402,0,0
"NVE370",0,0,0,0,0,0,0,0,0,0
"NVE371",0,-0.24902274969949,-0.252693759523467,0,0,0,0,0,0.332298660225255,0.332192114916993
"NVE372",0,0,0,0,0,0,0,0,0,0
"NVE374",0,0,0,0,-0.571487163586406,0,0,-0.532380771013971,0,-0.558504524690657
"NVE375",0,0,0,0,-0.723475515306521,0,-0.881559950706902,-1.02615380578573,0,-1.007788855312
"NVE376",0,0,0,0,0,0,0,0,0,0
"NVE377",0,0,0,0,0,0,0,0,0,0
"NVE378",0,0,0,0,0,0,0,0,0,0
"NVE379",0,0,0,0,0,0,0,0,0,0
"NVE380",0,0,0,0,0.384885230401152,0.282536970134091,0.280151618371693,0.472367193984641,0,0.469526810752987
"NVE381",0,0.587279540740191,0,0,-0.811753201229367,0,-0.516871211535662,-0.835399312386168,0,-0.964217165786671
"NVE382",0,0,0,0,0,0,0,0,0,0
"NVE383",0,0,0,0,0,0,0,0,0,0
"NVE384",0,0,0,0,0.256844376704461,0,0,0,0,0
"NVE385",0,0,0,0,0,0,0,0,0,0
"NVE386",0,0,0,0,0,0,0,0,0,0
"NVE387",0,-1.11738738445114,0,0,1.1713562139317,0,0,1.16522340471306,1.1112545752325,1.51765171741689
"NVE388",0,0,0,0,0,0,0,0,0,0
"NVE389",0.347825507416267,0,0,0,0.375375721764214,0,0,0,0,0
"NVE390",0,0,0,0,0,0,0,0,0,0
"NVE391",0,0,0,0,0,0,0,0,0,0
"NVE392",0,0,0,0,0,0,0,0,0,0
"NVE393",0,0,0.593143195767126,0,0,0,0,0,0,0
"NVE394",0,0,0,0,0,0,0,0,0,0
"NVE395",0,0,0,0,0,0,0,0,0,0
"NVE396",0,0,0,0,0,0,0,0,0,0
"NVE397",0,-1.23887189697422,0,-0.681470024430149,1.63760541841735,0.919497174619828,1.08020354587328,2.0228908493797,1.62415732793657,2.43136497270194
"NVE398",0,0,0,0,0,0,0,0,0,0
"NVE399",0,0,0,0,0,0,0,0,0,0
"NVE400",0,0,0,0,-0.34732788434898,0,0,0,0,0
"NVE401",0,0,0,0,-0.396260298197841,-0.400485622563737,-0.495865861406215,-0.693182018777515,-0.487220909735266,-0.786935791430405
"NVE402",0,0,0,0,-0.611935480548963,0,-0.462956393498448,-0.698898732718678,0,-0.747978165498815
"NVE403",0,0,0,0,0,0,-0.356701509438913,-0.387547565421692,0,0
"NVE404",0,0,0,0,0,0,0,0,0,0
"NVE405",-0.402174013789466,0,0,-0.44236981742778,-0.211768596830207,0,0,0,0.382899162771532,0
"NVE406",0,0,0,0,0,0,0,0,0,0
"NVE407",0,0,0,0,0,0,0,0,0,0
"NVE408",0,0,0,0,0,0,0,0,0,0
"NVE409",0,0,0,0,-0.42647504114014,0,0,0,0,0
"NVE410",0,0,0,0,0,0,0,0,0,0
"NVE411",0,0,0,0,0,0,0,0,0,0
"NVE412",0,0,0,0,0,0,0,0.293185969008048,0,0.326935953499267
"NVE413",0,0,0,0,0,0,0,0,0,0
"NVE414",0,0,0,0,0,0,0,-0.577401749345963,0,-0.652891173936577
"NVE415",0,0,0,0,0,0,0,0,0,0
"NVE416",0,0,0,0,0.340323816214604,0,0,0.385339218695356,0,0.376999966378027
"NVE417",0,0,0,0,0,0,0,0,0,0
"NVE418",0,0,0,0,0,0.374566058053356,0,0.410200307545315,0,0.477735772180408
"NVE419",0,0,0,0,0,0,0,0,0,0
"NVE420",0,-0.388761546928377,0,0,0.63264540388465,0.393977628916453,0.488411050038093,0.811467303610266,0.567583446653993,0.919366836268458
"NVE421",0,0,0,0,0.432561833208037,0,0,0.573003720955715,0,0
"NVE422",0,0,0,-0.436439159970923,0.453483101305188,0,0.593781319378449,0.720075373440156,0.562733214032631,0.85520545154443
"NVE423",0.500512130773078,0,0,0,0.708292508821393,0.457649519778509,0.475776745464967,0.784826818527723,0,0.712760665523218
"NVE424",0,0,0,0,0.442947322415678,0,0,0,0,0
"NVE425",0,0,0,0,0,0,0,0,0,0
"NVE426",0,0,0,0,0,0,0,0,0,0
"NVE427",0,0,0,0,-0.419432538705676,0,0,0,0,0
"NVE428",-0.438409140013132,0,0,0,-0.309190192456303,-0.356396791749305,-0.354478522369972,-0.436675229338847,0,0
"NVE429",0,0,0,0,0,0,0,0,0,0
"NVE430",0,0,0,0,0,0,0,0,0,0
"NVE431",0,0,0,0,0.401516691794173,0,0,0.485128047594265,0,0.546592198245798
"NVE432",0,0,0,0,0,0,0,0,0,0
"NVE433",0,0,0,0,0,0,0,0,0,0
"NVE434",0,0,0,0,0,0,0,0,0,0
"NVE435",0,0,0,0,0,0,-0.618448821460454,-0.747402937527075,0,0
"NVE436",0,0,0,0,0.454922875385303,0,0,0,0,0
"NVE437",0,0,0,0,0,0,0,0,0,0
"NVE438",0,0,0,0,-0.22140299280109,0,-0.231665947195757,-0.340994537087371,0,-0.363734641976485
"NVE439",0,0,0,0,0,0,0,0,0,0
"NVE440",0,0,0,0,0,0,0,0,0,0
"NVE441",0,0,0,0,0.737579642545526,0.581215495335404,0.509032665428177,0.905342612489544,0,0.8881993365853
"NVE442",0,0,0,0,0.469933278813683,0.508884056393344,0.498330103580304,0.774844372943651,0.496232893903358,0.847384426825197
"NVE443",0,0,0,0,0,0,0,0,0,0
"NVE444",0,0.417365687892071,0,0,-0.656963450438304,0,-0.391201221748832,-0.687579385142566,-0.447981622596333,-0.757041155638268
"NVE445",0,0,0,0,-0.283433125491615,0,0,-0.298534293440645,0,-0.3411074184967
"NVE446",0,0,0,0,0,0,0,0,0,0
"NVE447",0,0,0,0,0,0,0,0,0,0
"NVE448",0,0,0,0,0,0,0,0,0,0
"NVE449",0,0,0,0,0,0,0,0,0,0
"NVE450",0,0,0,0,0,0,0,0,0,0
"NVE451",0,0,0,0,0,0,0,0,0,0
"NVE452",0,0,0,0,0,0,0,0,0,0
"NVE453",0,0,0,0,0.440230566992842,0.561364694081506,0.416211459860359,0.801760510971195,0.679450670867887,0.987473775849643
"NVE454",0,0,0,-0.538575706229991,0.477283365246418,0,0.629852183114232,0.753763012637617,0.662486535753376,0.944165994109522
"NVE455",0,0.516421374634789,0,0,-0.615624823146513,0,0,-0.652851961213745,-0.553648512702021,-0.804333980527129
"NVE456",-0.606621482807982,0,0,0,-0.696845791911794,-0.733435306738836,-0.743262738120568,-1.06147711223877,-0.454855629430784,-1.010888991697
"NVE457",0,0,0,0,-0.384285528890997,0,0,0,0,0
"NVE458",0,0,0,0,-0.667358840184259,0,-0.5816659059731,-0.764630654234169,0,-0.776062375246103
"NVE459",0.250476351200688,-0.383533264742464,0,0,0.634009615943153,0.441328562631704,0.374747754364841,0.769861640340636,0.519385289139947,0.859497435439478
"NVE460",0,0,0,0,0.423683695132597,0,0.385572541758203,0.525802860267233,0.372635516837474,0.598958449663641
"NVE461",0.35729324028446,0,0,0,0.41358784703874,0.22669455593555,0.377072894706351,0.467496383224728,0,0.385132600168224
"NVE462",0,0,0,0,-0.361311591654411,0,0,-0.473957534818247,0,-0.565517244075734
"NVE463",0,0,0,0,0,0,0,0,0,0
"NVE464",0,0,0,0,-0.40624188891502,0,0,0,0,0
"NVE465",0,0,0,0,0,0,0,0,0,0
"NVE466",0,0,0,0,0,0,0.412163799672127,0,0,0
"NVE467",0,0,0,0,0,0,0,0,0,0
"NVE468",0,0,0,0,0,0,0,0,0,0
"NVE469",0,-0.495236960591356,0,0,0.616840373052931,0.393315205781327,0.410805045477678,0.80393538388764,0.682331971426065,0.990844591638212
"NVE470",0,0,0,0,-0.411315485495447,0,0,0,0,0
"NVE471",0,0,0,0,-0.835582161229636,0,0,-0.888074698057235,0,0
"NVE472",0,0,0,0,-0.474215984816662,0,0,0,0,0
"NVE473",0,0,0,0,0.476701554855841,0,0,0.639841742871496,0,0.779592019707172
"NVE474",0,0,0,0,0,0,0,0,0,0
"NVE475",0,0,0,0,0,0,0,0,0,0
"NVE476",0,0,0,0,0.586461698761609,0,0,0.720505543277938,0,0.784677832186061
"NVE477",0,0,0,0,0,0,-0.475795023677357,-0.42453001781846,0,0
"NVE478",0,0,0,0,0.466302518533575,0.366229159046709,0,0.428724650431653,0,0.478127111265303
"NVE479",0,0,0,0,0,0,0,0,0,0
"NVE480",0,0,0,0,0,0.504717056845183,0,0.544980693280522,0,0
"NVE481",0,0,0,0,0,0,0,0,0,0
"NVE482",-0.444581483505613,0,0,0,-0.782239698058395,-0.596017070103895,-0.548372884341953,-0.978144669953279,-0.533563186447667,-1.00780567772315
"NVE483",0,0,0,0,0,0,0,0,0,0
"NVE484",0,0,0,0,0,0,0,0,0,0
"NVE485",0,0,0,0,0,0,0,0,0,0
"NVE486",0,0,0,0,0,0,0,0,0,0
"NVE487",0,0,0,0,0,0,0,0,0,0
"NVE488",0,0,0,0,0,0,0,0,0,0
"NVE489",0,0,0,0,0,0,0,0,0,0
"NVE490",0,0,0,0,0,0,0,0,0,0
"NVE491",-0.513147688401007,0,0,0,-0.896093742670429,-0.588699404155211,-0.677546465741099,-1.09214404416117,-0.57899635576016,-1.11409413996295
"NVE492",0,0,0,0,-0.818738474518907,-0.462834264800306,-0.558029426170849,-0.950236687419667,-0.566426651668278,-1.01110939070348
"NVE493",0,0,0,0,0,0,0,0,0,0
"NVE494",0,0,0,0,0,0,0,0,0,0
"NVE495",0,0,0,0,0,0,0,-0.743724591890223,0,-0.840001983570269
"NVE496",0,0,0,0,0.768064699151159,0,0.579894908628214,0.784192486213268,0,0.783031526604319
"NVE497",0,0,0,0,0,0,0,0,0,0
"NVE498",0,0,0,0,0,0,0,0,0,0
"NVE499",0,0,0,0,0,0,0,0,0,0
"NVE500",0,0,0,0,0,0,0,0,0,0
"NVE501",0,0,0,0,0,0,0,0,0,0
"NVE502",0,0,0,0,0,0,0,0,0,0
"NVE503",0,0,0,0,0,0,0,0,0,0
"NVE504",0,0,0,0,0,0,0,0,0,0
"NVE505",0,0,0,0,0,0,0,0,0,0
"NVE506",0,0,0,0,-0.66492487646125,0,0,0,0,0
"NVE507",0,0,0,0,0,0,0.33921147102785,0.403098249296644,0,0
"NVE508",0,0,0,0,0,0,0,0,0,0
"NVE509",0,0,0,0,0,0,0,0,0,0
"NVE510",0,0,0,0,0,0,0,0,0,0
"NVE511",0,0,0,0,0,0,0,0,0,0
"NVE512",0,0,0,0,0,0,0,0,0,0
"NVE513",0,0,0,0,0,0,0,0,0,0
"NVE514",0.552260848485083,0,0,0,0.710162569978488,0.442146865080307,0.670169589133237,0.872583503725083,0,0.795270415473475
"NVE515",0,0,0,0,0,0,0,0,0,0
"NVE516",-0.27196243814539,0,0,0,-0.214010823888752,0,0,0,0,0
"NVE517",0,0,0,0,0,0,0,0,0,0
"NVE519",0,-0.43624428879569,0,0,0,0,0,0.468036777335352,0.593967205557664,0.708002345997545
"NVE520",0,-0.430059415734351,0,-0.450126386585023,0.32825708252621,0,0.348324053376881,0.463628368556064,0.565430701764205,0.686039061034476
"NVE521",0,0,0,0,0,0,0,0,0,0
"NVE522",0,0,0,0,0,0,0,0,0,0
"NVE523",0,0,0,0,0,0,0,0,0,0
"NVE524",0,0,0,0,0,0,0,0,0,0
"NVE525",0,0,0,0,0,0,0,0,0,0
"NVE526",0,0,0,0,0,0,0,0,0,0
"NVE527",0,0,0,0,0,0,0,0,0,0
"NVE528",0,0,0,0,-0.443106511797892,0,0,0,0,0
"NVE529",0,0,0,0,0,0,0,0,0,0
"NVE530",0,0,0,0,0,0,0,0,0,0
"NVE531",0.511344599018247,0,0,0,0,0,0.456636097135436,0,0,0
"NVE532",0,0,0,0,0,0,0,0,0,0
"NVE533",0,0,0,0,0,0,0,0,0,0
"NVE534",0,0,0,0,-0.568723179883477,0,-0.552188848463806,-0.78584919963005,0,-0.776431015637486
"NVE535",0,0,0,0,0,0,0,0,0,0
"NVE536",0,0,0,0,0.5484147956059,0,0.531185182787537,0.672387930379181,0,0.667507638752078
"NVE537",0,0,0,-0.42572602220982,0,0,0.278419546977593,0.296572927054749,0.443879402286975,0.4936344757156
"NVE538",0,0,0,0,0,0,0.440836382536997,0,0,0
"NVE539",0,-0.500030100723264,0,-0.561266507569541,0.467331311519648,0,0.528567718365925,0.832638849116807,0.865337638320423,1.13198399156587
"NVE540",0,0,0,0,0.589620761688632,0,0,0,0,0
"NVE541",0,0,0,0,0,0,0,0,0,0
"NVE542",0,0,0,0,0,0,0,0,0,0
"NVE543",0,-0.360859157481847,0,0,0.307706701508893,0,0,0,0,0
"NVE544",0,0,0,0,0,0,0,0,0,0
"NVE545",0,-0.424796290007977,0,-0.602727350461914,0,0,0.449407523991115,0.553463422913725,0.706783249384524,0.840164019961571
"NVE546",0,0,0,-0.475956547756659,0,0,0,0,0.566350003588479,0.63282408058715
"NVE547",0,0,0,0,0,0,0,0,0,0
"NVE548",0,0,0,0,0,0,0,0,0,0
"NVE549",0,0,0,0,0,0,0,0,0,0
"NVE550",0,0,0,-0.41982754669656,0.411827052347418,0.460730987175289,0.631520204606661,0.817770358826424,0.606077700916324,0.949231643567796
"NVE551",0,0,0,0,-0.431654454771237,0,-0.350926148903586,-0.557076958854208,-0.374113571619379,-0.620794006848603
"NVE552",0,0,0,0,0,0,0,0,0,0
"NVE553",0,0,0,0,0,0,0,0,0,0
"NVE554",0,0,0,0,0,0,0,0,0,0
"NVE555",0,-0.319819115088043,0,0,0.340946952127167,0,0,0.399203036183659,0.378075199144535,0.518185100443725
"NVE556",0,0,0,0,0,0,0,0,0,0
"NVE557",0,0,0,0,0,0,0,0,0,0
"NVE558",0,0,0,0,0,0,0,0,0,0
"NVE559",0,-0.478843129174157,0,0,0,0,0,0.496932796590796,0.626460068303192,0.748928194020385
"NVE560",0,0,0,0,0,0,0,0,0,0
"NVE561",0,0,0,0,0,0,0,0,0,0
"NVE562",0,0.656676985536109,0,0,0,0,0,0,-0.829915151044643,-0.932302251574761
"NVE563",0,-0.345844766656435,0,0,0.569915162715796,0.297237484676973,0.461279711150705,0.707431803898505,0.483361407839144,0.793861685161629
"NVE564",0.54436487543548,-0.354045898641018,0,0,0.898410774076498,0.526199817577428,0.740973319810662,1.08160479666448,0.537239921229,1.07922947862905
"NVE565",0,0,0,0,-0.311247654774343,0,0,-0.346058826694381,0,-0.416980404795317
"NVE566",0,0,0,0,0,0,0,0,0,0
"NVE567",0,0,0,0,0,0,0,0,0,0
"NVE568",0,0,0,0,0,0,0,0,0,0
"NVE569",0,0,0,0,0,0,-0.612106301951163,-0.725482881936762,0,0
"NVE570",0,0,0,0,0,0,0,0,0,0
"NVE571",0,0.688798191759292,0,0,-1.06715097974697,-0.735252546980114,-0.822308619775655,-1.42348587293157,-1.04513308494389,-1.64574622172947
"NVE572",0,-1.05947787076626,0,-0.80230239710117,1.01385803785402,0,0.75668256418893,1.32555467183196,1.3711745047442,1.79781907242674
"NVE573",0,-0.741383434450418,0,-0.762747701820514,0.708621963565838,0,0.729986230935934,0.873305437737148,0.906066908621727,1.18624797816232
"NVE574",0,0,0,0,0,0,0,0,0,0
"NVE575",0,0,0,0,-0.62854251720592,-0.783831216877428,-0.983787825480258,-1.27488429767732,-0.867853531711359,-1.4284921626545
"NVE576",0,0,0,0,0,0,0,0,0,0
"NVE577",0,0,0,0,0,0,0,0,0,0
"NVE578",0,0,0,0,0,0,0,0,0,0
"NVE579",-0.439324649953982,0,0,0,-0.344705029510216,0,-0.379412679471316,0,0,0
"NVE580",0,0,0,0,0,0,0,0,0,0
"NVE581",0,0,0,0,0,0,0,0,0,0
"NVE582",0,0,0,0,0,0,0,0,0,0
"NVE583",0,0,0,0,0,0,0,0,0,0
"NVE584",0,0,0,0,0,0,0,0,0,0
"NVE585",0,0,0,0,0,0,0,0,0,0
"NVE586",0,0,0,0,-0.277213630927445,0,0,0,0,0
"NVE587",0,0,0,0,-0.338749946015119,-0.453734454980975,0,0,0,0
"NVE588",0,0,0,0,0,0,0,0,0,0
"NVE589",0,0,0,0,-0.662506061590088,0,-0.529675098052231,-0.618009083968991,0,0
"NVE590",0,0,0,0,0,0,0,0,0,0
"NVE591",0,0,0,0,-0.556333389701287,0,0,-0.675123358446223,0,0
"NVE592",0,0,0,0,-0.757219761625198,0,-0.82593985343853,-1.10512825235132,0,-1.18759198066758
"NVE593",0,0,0,0,0,0,0,0,0,0
"NVE594",0,0,0,0,0,0,0,0,0,0
"NVE595",0,0,0,0,0,0,0.464106193309943,0.522044818368584,0,0.656805847596057
"NVE596",0.348663043203294,0,0,0,0.645375451069455,0.383204563438528,0.582167613183379,0.826983842788838,0.478320799585544,0.870202692036806
"NVE597",0,0,0,0,0,0,0,0,0,0
"NVE598",0,0,0,0,0,0,0,0,0,0
"NVE599",0,0,0,0,0,0,0,0,0,0
"NVE600",0,0,0,0,0,0,0,0,0,0
"NVE601",0,0,0,0,0,0,0,0,0,0
"NVE602",0,0,0,0,-0.406591252745104,-0.534127106219406,-0.459875310290728,-0.687924040505792,0,-0.663179425818413
"NVE603",0,0,0,0,0,0,-0.512478556482382,-0.551702600124585,0,0
"NVE604",0,0,0,0,0,0,0,0.359631515105108,0,0.480169395944951
"NVE605",0,0,0,0,0,0,0,0,0,0
"NVE606",0,0,0,0,0.513640447706351,0.546385403121515,0.571733619531917,0.849682943340456,0.526249915488139,0.917288178997802
"NVE607",0,0,0,0,0.268830715721998,0.450067498490756,0.277840483458706,0.510621833836923,0,0.535125707256618
"NVE608",0,0.576379703677941,0,0,-0.558955628977197,0,-0.521094350938447,-0.797099041476458,-0.814523116177202,-1.07441502851016
"NVE609",0,0,0,0,0,0,0,0,0,0
"NVE610",0,0,0,0,0,0,0,0,0,0
"NVE611",-0.295007513278479,0,0,0,-0.378457681907021,-0.285452485559572,-0.391848469271777,-0.515451698281554,-0.220444185003075,-0.490597654231483
"NVE612",0,0,0,0,-0.632765662724634,0,0,-0.526075274025592,0,0
"NVE613",-0.643519427311183,0,0,0,-0.564115613513567,0,-0.659171223735135,-0.750827852673087,0,0
"NVE614",0.677257356344369,0,0,0,0.585253643166185,0,0.820406194695704,0.73915823233719,0,0
"NVE615",0,0,0,0,0,0,0,0,0,0
"NVE616",0,-0.335038756684445,0,0,0.667370295751259,0.446127521691361,0.527945977306267,0.851934046767553,0.519602507700739,0.914357381691406
"NVE617",0,0,0,0,-0.451198503140762,0,0,-0.510472045312624,0,-0.591059806321356
"NVE618",0,0,0,0,0,0,0,0,0,0
"NVE619",0,0,0,0,0,0,0,0,0,0
"NVE620",0,0,0,0,0,0,0,0,0,0
"NVE621",-0.309543286986768,0,0,0,-0.395834739267258,-0.314669921342195,-0.315210827181495,-0.49161145533664,0,-0.449120184577026
"NVE622",0,0,0,0,0,0,0,0,0,0
"NVE623",0,0,0,0,0,0,0,0,0,0
"NVE624",0,0,0,0,0,0,0,0,0,0
"NVE625",0,0,0,0,0,0,0,0,0,0
"NVE626",0,0,0,0,0.548856153978383,0,0,0,0,0
"NVE627",0,0,0,0,-0.914224187216479,0,0,-0.826417116889627,0,0
"NVE628",0,0.58766108245651,0,0,-0.960513949478738,0,-0.667916121717755,-1.03932311295742,-0.666470245935194,-1.13719606392134
"NVE629",0,0,0,0,-0.641181000761363,0,0,0,0,0
"NVE630",0,0,0,0,0,0,0,0,0,0
"NVE631",0,0,0,0,0,0,0,0,0,0
"NVE632",0,0,0,0,0,0,0,0,0,0
"NVE633",0,0,0,0,0,0,0,0,0,0
"NVE634",0,0,0,0,0,0,0,0,0,0
"NVE635",0.548374902200967,0,0,0,0.618701734486573,0,0,0.633975115350939,0,0
"NVE636",0,0,0,0,0,0,0,0,0,0
"NVE637",0,0,0,0,0,0,0,0,0,0
"NVE638",0,0,0,0,0.508141193789689,0,0.688731802844952,0.802295845875268,0,0.750011578006606
"NVE639",0,0,0,0,-0.809832824059303,0,0,-0.950595638312809,0,-0.963098447716164
"NVE640",0,0,0,0,0.531895640906766,0,0.539493028655235,0.689424278859721,0.461871917446926,0.767530416693975
"NVE641",0,0,0,0,0,0,0,0,0,0
"NVE642",0,0,0,0,0,0,0,0.413788680376131,0,0.573703361306561
"NVE643",0,0,0,0,0.490146216166742,0,0,0,0,0
"NVE644",0,0,0,0,0,0,0,0,0,0
"NVE645",0,0,0,0,0,0,0,0,0,0
"NVE646",0,0,0,0,0,0,0,-0.538762822425234,0,0
"NVE647",-0.576599740428216,0,0,0,-0.774047434714644,-0.728027474557805,-1.10871039447916,-1.33583077013291,-0.759231029704692,-1.39670829651404
"NVE648",0,0,0,0,0,0,0,0,0,0
"NVE649",0,0,0,0,0,0,0,0,0,0
"NVE650",0,0,0,0,0,0,0,0,0,0
"NVE651",0,0,0,0,-0.332918031768548,-0.300604954908594,0,-0.468225491987645,-0.368606477006396,-0.557888341320955
"NVE652",0.361088816049165,0,0,0,0.380916600987963,0.332416553915636,0.433717485169946,0.543795341371215,0,0.484334174673215
"NVE653",0,0,0,0,-0.565965553116541,-0.360799386927402,-0.402514372851032,-0.68983926979476,-0.420519501174294,-0.740239522724402
"NVE654",0,0,0,0,-0.286963089704055,0,0,0,0,0
"NVE655",0,0,0,0,0,0,0,0,0,0
"NVE656",0,0,0,0,0,0,0,0,0,0
"NVE657",0,-0.488304745468081,0,0,0.892395325127419,0.67790893453311,0.823720633725731,1.27477911311524,0.870688533455898,1.43031142359141
"NVE658",0,0,0,0,0,0,0,0,0,0
"NVE659",0,-0.428610810274931,0,0,0.592166416515518,0.439106707592325,0.411301406772209,0.800122840178395,0.636567233937807,0.957793079288636
"NVE660",0,0,0,0,0,0,0.443485499328837,0,0,0
"NVE661",0,0,0,0,0,0,0,0,0,0
"NVE662",-0.504787058995769,0,0,0,-0.668934807278171,0,-0.451565044341118,-0.655110193312831,0,0
"NVE663",0,0,0,0,0,0,0,0,0,0
"NVE664",0,0,0,0,-0.825715395755815,-0.634420795144723,-1.00403803849912,-1.28071494834386,-0.786241533449502,-1.3779711739774
"NVE665",0,0,0,0,0,0,0,0,0,0
"NVE666",0,0,0,0,0,0,0,0,0,0
"NVE667",0,0,0,0,0,0,0,0,0,0
"NVE668",0,0,0,0,0,0,0,0,0,0
"NVE669",0,0,0,0,0,0,0,0,0,0
"NVE670",0,0,0,0,0,0,0,0,0,0
"NVE671",0,0,0,0,0,0,0,0,0,0
"NVE672",0,0,0,0,0,0,0,0,0,0
"NVE674",0,0,0,0,0,0,0,0,0,0
"NVE675",0,0,0,0,0,0,0,0,0,0
"NVE676",0,0,0,0,0,0,0,0,0,0
"NVE677",0,0,0,0,0,0,0,0,0,0
"NVE679",0,0,0,0,0,0,0,0,0,0
"NVE680",0,0,0,0,0,0,0,0,0,0
"NVE681",0,0,0,0,0,0,0,0,0,0
"NVE682",0.326030327511941,0,0,0,0.516279466779665,0,0.337526847605426,0.51260670420555,0,0.466121700987927
"NVE683",0,0,0,0,0,0,0,0,0,0
"NVE684",0,0,0,0,0,0,0,0,0,0
"NVE685",0,0,0,0,0,0,0,0,0,0
"NVE686",0,0,0,0,0,0,0,0.424877788600198,0.464624255862214,0.593001036052538
"NVE687",0.31290271234557,0,0,0,0,0,0.289178656004519,0,0,0
"NVE688",0,0,0,0,0,0,0,0,0,0
"NVE689",0,0,0,0,0.512784566905288,0.383591250443418,0.491925676361272,0.709681962699187,0,0.740743421706297
"NVE690",0,0,0,0,0,0,0,0,0,0
"NVE691",0,0,0,0,0,0,0,0,0,0
"NVE692",0,0,0,0,-0.373215150826933,-0.38125217344959,0,-0.543656077360837,0,-0.564013505516402
"NVE693",-0.632157260622875,0,0,0,-0.573069129684064,-0.65483509363877,-0.596796641632347,-0.84195733507069,0,0
"NVE694",0,0,0,0,0,0,0,0,0,0
"NVE695",0,0,0,0,0,0,0,0,0,0
"NVE696",0,0,0,0,-0.364402710100372,0,0,-0.51141300745978,0,-0.634763547508529
"NVE697",0,0,0,0,0,0,0,0,0,0
"NVE698",0,0,0,0,0,0,0,0,0,0
"NVE699",0,0,0,0,-0.354766282633798,-0.365956460505724,-0.41110526650067,-0.600971106700398,-0.405657755650872,-0.671086207120769
"NVE700",0,0,0,0.561144507175228,0,0,0,0,-0.621406967870208,0
"NVE701",0,0,0,0,0,0,0,0,0,0
"NVE702",0.572823115174657,0,0,0,0.637746166313467,0,0,0,0,0
"NVE703",0,0,0,0,0,0,0,0,0,0
"NVE704",0,-0.506576033712236,0,0,0.96730479149974,0.598613780840042,0.456004940905658,1.0288629180855,0.568134160297998,1.06466445787797
"NVE705",0,0,0,0,0.42814131251711,0,0,0,0,0
"NVE706",-0.166484194096513,0,0,0,0,0,0,0,0,0
"NVE707",0,-0.350092768689929,0,0,0.506382924677007,0.36382503190633,0.327288411869612,0.655982204705884,0.499692048718805,0.770449130592338
"NVE708",0,0,0,0,0.581293531365068,0,0.331038269540677,0.590663888422703,0,0.583406537372712
"NVE709",0,0,0,0,-0.555874596312142,-0.434623189931555,-0.525135964271825,-0.752268927275987,0,-0.741174490157017
"NVE710",0,0,0,0,0,0,-0.635841367058147,-0.661877380959436,0,0
"NVE711",0,0,0,0,0,0,0,0,0,0
"NVE712",0,0,0,0,0,0,0,0,0,0
"NVE713",0,0,0,0,0.331182851267406,0,0.246944626211917,0.35036434448895,0,0.336726969148061
"NVE714",0,0,0,0,0.373031433938372,0,0,0.486398063377621,0.485629429926671,0.648017994865949
"NVE715",0,-0.544000076177399,0,-0.553677192375333,0.473884708398531,0,0.483561824596465,0.67573080466088,0.745846172439748,0.947717635265612
"NVE716",0,-0.42958696347371,0,0,0.683110129608512,0.511039132391548,0.476711278213238,0.901107531200014,0.647584365065211,1.03246086957185
"NVE717",0,0,0,0,0,0,0,0,0,0
